latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-23.49791,29.97493,337.7,0.52,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,297.29,4.5,D
-23.49843,29.96999,336.72,0.52,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,297.66,4.5,D
-23.50378,29.91937,344.96,0.52,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,303.06,12.14,D
-23.49921,29.91866,341.38,0.52,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,304.39,13.18,D
-23.50678,29.84665,334.67,0.53,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,304.93,7.83,D
-23.55917,28.82229,339.01,0.61,0.54,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.48,5.7,D
-23.52958,28.81888,330,0.61,0.54,2025-07-31,1110,N21,VIIRS,l,2.0NRT,301.76,5.12,D
-23.37355,30.05276,342.86,0.51,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,308.33,79.2,D
-23.23329,30.60506,340.15,0.47,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,306.39,4.59,D
-23.26733,30.08779,339.27,0.5,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.93,5.58,D
-23.19246,30.3343,334.43,0.48,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,306.3,4.05,D
-23.20703,30.12265,335.97,0.5,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.21,4.03,D
-23.22221,29.94284,332.24,0.51,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,301.75,4.14,D
-23.18943,30.19911,331.16,0.49,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,305.88,3.4,D
-23.19048,30.06464,336.22,0.5,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,298.6,6.54,D
-23.17092,30.07578,335.09,0.5,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,300.96,2.7,D
-23.11596,30.05991,352.84,0.5,0.49,2025-07-31,1110,N21,VIIRS,n,2.0NRT,299.54,10.6,D
-23.00637,30.47796,333.1,0.47,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.09,1.52,D
-22.9859,30.41964,340.28,0.48,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.08,3.86,D
-23.05232,29.70099,350.59,0.53,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,306.77,26.62,D
-22.98667,30.41632,338.85,0.48,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,301.54,4.02,D
-23.05308,29.70337,339.33,0.53,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,303.01,10.98,D
-23.05364,29.69824,337.33,0.53,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,304.26,10.98,D
-22.95694,30.51979,339.88,0.47,0.48,2025-07-31,1110,N21,VIIRS,n,2.0NRT,302.97,6.98,D
-23.04902,29.69763,339.09,0.53,0.5,2025-07-31,1110,N21,VIIRS,n,2.0NRT,304.21,10.98,D
-22.9097,30.50477,330.77,0.47,0.48,2025-07-31,1110,N21,VIIRS,l,2.0NRT,303.11,2.48,D
-32.73324,28.17141,340.45,0.51,0.66,2025-07-31,1246,N21,VIIRS,n,2.0NRT,291.31,9.37,D
-32.41798,28.38585,332.52,0.54,0.68,2025-07-31,1246,N21,VIIRS,n,2.0NRT,292.67,7.39,D
-32.41956,28.38607,330.69,0.54,0.68,2025-07-31,1246,N21,VIIRS,n,2.0NRT,292.03,5.02,D
-32.33321,28.45765,325.62,0.55,0.68,2025-07-31,1246,N21,VIIRS,n,2.0NRT,289.56,2.26,D
-32.23914,28.49255,367,0.55,0.68,2025-07-31,1246,N21,VIIRS,h,2.0NRT,292.59,16.07,D
-32.65289,26.11226,325.01,0.4,0.6,2025-07-31,1246,N21,VIIRS,n,2.0NRT,285.23,5.16,D
-32.65519,26.10318,329.43,0.4,0.6,2025-07-31,1246,N21,VIIRS,n,2.0NRT,286.47,3.32,D
-32.24837,27.56934,329.34,0.49,0.65,2025-07-31,1246,N21,VIIRS,n,2.0NRT,294.46,3.72,D
-32.24961,27.56471,330.06,0.49,0.65,2025-07-31,1246,N21,VIIRS,n,2.0NRT,295.46,3.72,D
-32.17738,27.30095,342.67,0.48,0.64,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.54,10.07,D
-32.04503,27.69557,341.02,0.51,0.66,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.94,7.66,D
-32.17343,27.30112,345.98,0.48,0.65,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.73,7.73,D
-32.17465,27.29644,325.15,0.48,0.64,2025-07-31,1249,N21,VIIRS,l,2.0NRT,296.58,8.19,D
-32.10556,27.41485,332.71,0.49,0.65,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.39,4.75,D
-31.36684,29.67333,352.74,0.68,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.47,14.86,D
-31.36469,29.6734,344.58,0.68,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.44,10.15,D
-33.25299,22.10084,339.08,0.46,0.47,2025-07-31,1249,N21,VIIRS,n,2.0NRT,283.19,6.26,D
-31.39925,29.42674,367,0.65,0.73,2025-07-31,1249,N21,VIIRS,h,2.0NRT,291.21,28.44,D
-31.39286,29.42396,332.53,0.65,0.73,2025-07-31,1249,N21,VIIRS,n,2.0NRT,290.8,9.33,D
-31.19271,29.47232,344.17,0.67,0.73,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.44,8.78,D
-30.97805,30.01086,326.54,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.46,6.56,D
-33.24378,20.96183,350.96,0.4,0.44,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.84,6.94,D
-30.9739,30.02846,335.17,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.24,8.39,D
-30.97808,30.01395,329.29,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.57,5.59,D
-31.9794,26.1666,325.68,0.42,0.61,2025-07-31,1249,N21,VIIRS,n,2.0NRT,279.91,7.47,D
-30.90558,30.08367,335.91,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.67,7.75,D
-31.00149,29.72684,346.76,0.7,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.81,10.31,D
-31.00373,29.71906,328.39,0.7,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.19,10.31,D
-30.84138,30.09777,327.88,0.74,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.93,5.13,D
-30.95972,29.64293,367,0.69,0.74,2025-07-31,1249,N21,VIIRS,h,2.0NRT,299.34,37,D
-30.95326,29.63993,367,0.69,0.74,2025-07-31,1249,N21,VIIRS,h,2.0NRT,299.38,35.38,D
-30.95705,29.62693,351.31,0.69,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.75,14.84,D
-31.20425,28.71713,367,0.61,0.71,2025-07-31,1249,N21,VIIRS,h,2.0NRT,301.2,34.37,D
-30.94012,29.63469,338.91,0.69,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.47,8.76,D
-31.19794,28.71483,343.98,0.61,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.14,34.37,D
-30.83611,30.09498,329.4,0.74,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.55,9.97,D
-30.95884,29.64105,367,0.69,0.74,2025-07-31,1249,N21,VIIRS,h,2.0NRT,300.62,32.21,D
-30.9524,29.63798,367,0.69,0.74,2025-07-31,1249,N21,VIIRS,h,2.0NRT,298.89,32.21,D
-30.95615,29.62483,346.69,0.69,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.89,35.81,D
-31.20479,28.71476,354.23,0.61,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,301.92,33.62,D
-30.93931,29.63254,335.25,0.69,0.74,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.77,11.36,D
-31.19848,28.7125,351.96,0.61,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.33,33.62,D
-30.52352,29.81758,348.36,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,299.71,14.46,D
-30.50301,29.81116,344.71,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.52,17.49,D
-30.89888,28.26949,331.44,0.58,0.7,2025-07-31,1249,N21,VIIRS,n,2.0NRT,289.76,10.52,D
-30.40384,29.91951,325.5,0.74,0.76,2025-07-31,1249,N21,VIIRS,l,2.0NRT,297,10.96,D
-30.83808,28.41014,326.03,0.6,0.7,2025-07-31,1249,N21,VIIRS,n,2.0NRT,290.48,4.4,D
-30.39735,29.92173,336.72,0.74,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.48,12.22,D
-30.20522,29.94146,338.69,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.32,8.53,D
-30.1221,30.14543,345.53,0.77,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.55,8.93,D
-30.20789,29.94036,335.87,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.01,8.48,D
-30.12577,30.14553,348.73,0.78,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.58,13.06,D
-30.14087,29.70515,349.62,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.65,22.28,D
-30.14217,29.70493,351.01,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.51,21.03,D
-30.58112,27.90998,347.48,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,280.62,10.99,D
-30.57826,27.90925,352.02,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,283.46,13.23,D
-29.96344,29.39951,350.55,0.71,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.3,13.62,D
-29.70722,30.07252,334.71,0.79,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.25,7.78,D
-29.71133,30.07302,333.22,0.79,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.13,6.23,D
-29.67767,29.8217,367,0.77,0.77,2025-07-31,1249,N21,VIIRS,h,2.0NRT,302.89,30.59,D
-29.6717,29.84204,347.09,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.25,13.12,D
-29.67959,29.81516,346.8,0.76,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.67,30.59,D
-29.66451,29.84064,329.49,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.19,13.12,D
-29.68188,29.81814,367,0.77,0.77,2025-07-31,1249,N21,VIIRS,h,2.0NRT,299.42,40.19,D
-29.68002,29.82459,353.61,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,299.36,33.78,D
-29.66681,29.84415,348.66,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.69,13.22,D
-29.66903,29.83644,329.53,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.96,13.22,D
-29.67277,29.82344,335.87,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.67,15.81,D
-29.03273,29.50268,334.79,0.76,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.21,11.68,D
-29.03556,29.50239,341.59,0.76,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.76,8.85,D
-28.76144,29.0599,326.49,0.73,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.63,5.44,D
-28.58999,29.58371,367,0.79,0.78,2025-07-31,1249,N21,VIIRS,h,2.0NRT,298.39,40.75,D
-29.14182,27.47424,352.48,0.58,0.7,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.24,15.42,D
-29.13899,27.47726,367,0.58,0.7,2025-07-31,1249,N21,VIIRS,h,2.0NRT,293.39,20.67,D
-29.08204,26.72244,367,0.53,0.67,2025-07-31,1249,N21,VIIRS,h,2.0NRT,306.18,68.08,D
-29.08334,26.71754,351.7,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,302.93,30.16,D
-29.0846,26.71282,327.62,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.16,30.16,D
-29.08186,26.72448,367,0.53,0.67,2025-07-31,1249,N21,VIIRS,h,2.0NRT,294.83,46.68,D
-29.08318,26.71939,344.31,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,309.74,25.73,D
-29.0844,26.7147,343.51,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.68,25.73,D
-29.07838,26.71278,343.21,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.23,25.73,D
-29.07969,26.70773,342.51,0.53,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.98,17.76,D
-28.4197,26.67425,367,0.55,0.68,2025-07-31,1249,N21,VIIRS,h,2.0NRT,301.9,110.23,D
-28.4211,26.66886,207.38,0.55,0.68,2025-07-31,1249,N21,VIIRS,l,2.0NRT,306.3,118.64,D
-28.05472,26.67831,336.37,0.56,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.48,6.21,D
-28.04537,26.66323,326.2,0.56,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.42,3.98,D
-28.51097,24.50085,335.23,0.4,0.6,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.49,3.19,D
-27.84031,26.10342,346.46,0.52,0.67,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.65,7.11,D
-26.88465,27.49792,347.91,0.66,0.73,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.99,14.13,D
-26.8813,27.49773,367,0.66,0.73,2025-07-31,1249,N21,VIIRS,h,2.0NRT,297.85,17.08,D
-26.88301,27.49133,367,0.66,0.73,2025-07-31,1249,N21,VIIRS,h,2.0NRT,297.78,17.08,D
-26.87644,27.48928,338.23,0.66,0.73,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.23,17.08,D
-26.71689,27.9477,367,0.71,0.75,2025-07-31,1249,N21,VIIRS,h,2.0NRT,302.32,20.97,D
-26.59759,27.98198,329.58,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.41,5.43,D
-26.86478,26.72346,367,0.6,0.7,2025-07-31,1249,N21,VIIRS,h,2.0NRT,350.62,151.57,D
-26.86327,26.72931,335.82,0.6,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.91,158.88,D
-26.8663,26.71763,342.28,0.6,0.7,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.99,151.57,D
-26.85997,26.71572,340.87,0.6,0.7,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.52,151.57,D
-26.44027,28.1278,367,0.74,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,297.59,40.11,D
-26.43422,28.12838,367,0.74,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,296.08,48.77,D
-26.34413,28.05052,367,0.74,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,295.19,26.45,D
-26.30376,28.17049,350.63,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.28,11.67,D
-26.39296,27.76431,367,0.71,0.75,2025-07-31,1249,N21,VIIRS,h,2.0NRT,295.99,15.94,D
-26.35059,28.05838,329.56,0.74,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.3,15.51,D
-26.34576,28.04877,367,0.74,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,295.28,15.51,D
-26.34382,28.05602,326.65,0.74,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,291.42,15.51,D
-26.30607,28.16916,340.94,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.19,11.69,D
-26.39301,27.76175,349.46,0.71,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,294.88,11.37,D
-26.16623,28.37983,325.75,0.78,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,291,11.44,D
-26.16829,28.37233,340.48,0.78,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,291.59,11.44,D
-26.56053,26.65304,336.55,0.6,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.75,17.47,D
-26.55915,26.65668,342.44,0.6,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.19,12.2,D
-26.56068,26.65077,330.1,0.6,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.91,11.2,D
-26.32711,26.78073,330.62,0.62,0.71,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.09,4.48,D
-25.97585,27.76101,367,0.72,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,293.39,46.21,D
-25.97787,27.75358,350.54,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.46,39.86,D
-25.96933,27.75794,341.92,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.82,20.19,D
-25.97125,27.75086,353.66,0.72,0.76,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.74,22.13,D
-26.02174,27.56455,353.65,0.7,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.98,19.68,D
-26.02366,27.55743,333.21,0.7,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.89,14.94,D
-25.97659,27.75928,367,0.72,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,294.75,50.66,D
-26.02807,27.56438,343.04,0.7,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.08,14.86,D
-25.97008,27.75614,367,0.72,0.76,2025-07-31,1249,N21,VIIRS,h,2.0NRT,297.71,50.66,D
-26.02136,27.56234,367,0.7,0.75,2025-07-31,1249,N21,VIIRS,h,2.0NRT,295.71,14.86,D
-25.70738,27.96738,336.16,0.76,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.38,6.24,D
-25.70953,27.90477,333.89,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,292.62,5.79,D
-25.7032,27.96316,326.12,0.76,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,290.66,4.83,D
-25.71153,27.90394,326.92,0.75,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,291.91,6.93,D
-25.7217,27.5625,331.04,0.71,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,293.55,5.05,D
-25.9661,26.03153,348.89,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.29,22.21,D
-25.96755,26.02593,355.24,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,299.19,24.71,D
-25.96421,26.01296,325.41,0.57,0.69,2025-07-31,1249,N21,VIIRS,l,2.0NRT,297.43,5.53,D
-25.96975,26.03213,326.37,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.98,13,D
-25.96353,26.03024,349.2,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.38,13,D
-25.96495,26.02463,355.38,0.57,0.69,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.99,13,D
-25.37793,28.10603,334.28,0.78,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.18,11.74,D
-25.37999,28.09842,328.4,0.78,0.78,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.44,10.89,D
-25.53528,27.46572,327.72,0.71,0.75,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.97,5.2,D
-25.26847,27.939,350.54,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.54,17.05,D
-25.27159,27.93858,352.04,0.77,0.77,2025-07-31,1249,N21,VIIRS,n,2.0NRT,296.88,15.25,D
-25.776,25.64029,367,0.55,0.68,2025-07-31,1249,N21,VIIRS,h,2.0NRT,301.2,26.65,D
-25.77735,25.63498,353.38,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,297.09,26.65,D
-25.76989,25.63848,367,0.55,0.68,2025-07-31,1249,N21,VIIRS,h,2.0NRT,304.22,22.33,D
-25.77122,25.63319,354.97,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,300.66,22.33,D
-25.76511,25.63137,352.69,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,299.3,22.33,D
-25.76646,25.62608,334.7,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.97,15.57,D
-25.76035,25.62426,330.86,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.53,6.6,D
-25.76706,25.63165,367,0.55,0.68,2025-07-31,1249,N21,VIIRS,h,2.0NRT,300.19,13.62,D
-25.76836,25.62635,344.56,0.55,0.68,2025-07-31,1249,N21,VIIRS,n,2.0NRT,298.74,13.62,D
-25.25605,26.60162,326.34,0.64,0.72,2025-07-31,1249,N21,VIIRS,n,2.0NRT,295.02,6.9,D
-23.79903,31.02108,297.88,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,279.69,0.62,N
-23.80059,31.02104,298.65,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.84,1.81,N
-23.80145,31.02477,297.14,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,281.48,1.81,N
-23.80769,31.02719,367,0.39,0.59,2025-07-31,2222,N21,VIIRS,h,2.0NRT,289.5,26.95,N
-23.80854,31.03087,339.17,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,290.63,26.95,N
-23.80684,31.02349,298.84,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,282.04,1.81,N
-24.10881,30.20794,298.41,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.02,1.61,N
-24.10968,30.21169,317.82,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,285.42,1.61,N
-24.11199,30.22163,298.46,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.17,0.94,N
-24.11522,30.21,299,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.72,1.61,N
-24.11594,30.21311,299.36,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,287.39,2.47,N
-24.1328,30.28577,312.24,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.27,2.04,N
-24.1365,30.27629,300.06,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.8,0.49,N
-24.13736,30.27998,299.56,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,285.38,0.49,N
-24.08051,30.00957,344.88,0.44,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.51,4.07,N
-24.07966,30.00595,300.78,0.44,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.95,4.07,N
-24.18987,30.18728,297.39,0.43,0.62,2025-07-31,2222,N21,VIIRS,n,2.0NRT,281.93,0.77,N
-24.3753,30.88934,313.96,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,278.86,1.57,N
-24.65265,30.92205,300.67,0.38,0.58,2025-07-31,2222,N21,VIIRS,n,2.0NRT,288.57,0.49,N
-24.63021,30.76416,297.54,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.07,0.82,N
-24.65715,30.4332,303.39,0.4,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,282.23,1.15,N
-24.87517,30.75159,298.88,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,279.73,1.71,N
-24.7627,30.09052,297.28,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,281.36,0.64,N
-25.27502,32.03951,298.33,0.62,0.54,2025-07-31,2222,N21,VIIRS,n,2.0NRT,287.42,1.01,N
-25.09759,30.04041,306.91,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,279.32,1.98,N
-25.14272,30.21061,331.33,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,278.53,3.26,N
-25.10136,30.03138,296.43,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,277,0.92,N
-25.14188,30.20695,296.83,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,278.97,3.17,N
-25.14743,30.20583,330.26,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,277.69,3.17,N
-25.14824,30.20934,304.17,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,275.52,3.26,N
-25.09581,30.0413,303.55,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,279.82,1.89,N
-25.14213,30.21124,317.98,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,277.66,2.19,N
-25.14683,30.20653,335.55,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,278.46,5.15,N
-25.14766,30.21006,320.84,0.41,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,276.41,3.64,N
-25.11376,30.01795,296.94,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,277.93,1.28,N
-25.12057,30.02184,308.42,0.42,0.61,2025-07-31,2222,N21,VIIRS,n,2.0NRT,276.49,1.21,N
-25.38909,31.17529,301.19,0.35,0.57,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.25,0.88,N
-25.08816,29.55726,303.54,0.45,0.63,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.93,1.44,N
-25.08906,29.56107,304.02,0.45,0.63,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.77,1.44,N
-25.08798,29.55239,295.9,0.45,0.63,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.17,1.93,N
-25.08895,29.55636,302.65,0.45,0.63,2025-07-31,2222,N21,VIIRS,n,2.0NRT,281.22,1.56,N
-25.08985,29.56009,305.23,0.45,0.63,2025-07-31,2222,N21,VIIRS,n,2.0NRT,280.27,1.56,N
-25.308,30.3992,323.27,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,277.07,3.13,N
-25.30707,30.39524,315.63,0.39,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,274.22,3.13,N
-25.3098,30.38246,345.07,0.39,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,278.23,8.14,N
-25.31066,30.38612,320.79,0.39,0.6,2025-07-31,2222,N21,VIIRS,n,2.0NRT,274.53,5.79,N
-25.57174,31.47191,324.32,0.33,0.55,2025-07-31,2222,N21,VIIRS,n,2.0NRT,283.89,3.43,N
-25.57256,31.4755,330.71,0.33,0.55,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.19,3.85,N
-25.42974,30.60568,367,0.38,0.59,2025-07-31,2222,N21,VIIRS,h,2.0NRT,293.26,10.03,N
-25.43074,30.61007,311.16,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,283.83,10.71,N
-25.43429,30.60096,326.44,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.98,10.03,N
-25.43535,30.60559,318.19,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,286.14,10.03,N
-25.43978,30.60032,296,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,285.11,1.13,N
-25.43694,30.60097,298.87,0.38,0.59,2025-07-31,2222,N21,VIIRS,n,2.0NRT,284.68,1.35,N
